date,name,level,namelog,message
23-10-2018 03:14:09.863,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:19:09.864,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:24:09.866,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:29:09.867,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:34:09.868,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 515],
23-10-2018 03:39:09.869,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:44:09.871,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:49:09.872,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:54:09.873,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 03:59:09.874,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:04:09.876,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 516],
23-10-2018 04:09:09.878,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:14:09.879,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:19:09.881,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:24:09.882,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:29:09.883,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:34:09.884,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 517],
23-10-2018 04:39:09.885,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:44:09.887,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:49:09.889,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:54:09.890,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 04:59:09.891,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:04:09.892,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 518],
23-10-2018 05:09:09.893,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:14:09.894,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:19:09.896,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:24:09.897,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:29:09.898,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:34:09.899,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 519],
23-10-2018 05:39:09.901,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:44:09.902,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:49:09.903,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:54:09.904,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 05:59:09.905,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:04:09.907,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 520],
23-10-2018 06:09:09.908,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:14:09.909,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:19:09.910,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:24:09.911,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:29:09.912,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:34:09.913,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 521],
23-10-2018 06:39:09.914,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:44:09.915,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:49:09.916,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:54:09.918,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 06:59:09.919,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:04:09.920,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 522],
23-10-2018 07:09:09.921,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:14:09.922,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:19:09.923,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:24:09.924,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:29:09.926,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:34:09.927,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 523],
23-10-2018 07:39:09.928,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:44:09.929,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:49:09.931,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:54:09.932,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 07:59:09.933,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:04:09.934,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 524],
23-10-2018 08:09:09.935,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:13:49.628,http-nio-8080-exec-15,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/rule-management-service/rules-sets не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 08:14:09.937,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:19:09.938,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:24:09.940,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:29:09.941,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:34:09.942,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 525],
23-10-2018 08:39:09.944,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:44:09.948,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:49:09.949,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:54:09.950,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 08:59:09.951,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:04:09.952,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 526],
23-10-2018 09:09:09.953,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:12:06.003,http-nio-8080-exec-22,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 09:14:09.954,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:19:09.955,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:24:09.956,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:29:09.958,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:30:54.055,http-nio-8080-exec-2,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 09:30:54.055,http-nio-8080-exec-12,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 09:31:36.343,http-nio-8080-exec-2,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 09:31:36.343,http-nio-8080-exec-15,ERROR,o.a.c.c.C.[.[.[.[dispatcherServlet],Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception,
23-10-2018 09:34:09.959,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:34:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 527],
23-10-2018 09:39:09.961,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:44:09.962,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:49:09.964,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:54:09.965,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 09:54:25.329,http-nio-8080-exec-9,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 09:54:37.544,http-nio-8080-exec-19,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 09:59:09.967,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:02:40.479,http-nio-8080-exec-9,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:02:44.839,http-nio-8080-exec-22,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:02:45.224,http-nio-8080-exec-12,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:04:09.969,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:04:49.197,http-nio-8080-exec-2,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:04:50.624,MessageBroker-1,INFO,o.s.w.s.c.WebSocketMessageBrokerStats,WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannelpool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 8, active threads = 1, queued tasks = 0, completed tasks = 528],
23-10-2018 10:05:47.460,http-nio-8080-exec-19,WARN,o.s.c.n.z.f.post.SendResponseFilter,Error while sending response to client: java.io.IOException: Broken pipe,
23-10-2018 10:05:47.463,http-nio-8080-exec-19,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:09:09.970,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:14:09.971,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:14:17.217,http-nio-8080-exec-15,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-list не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:14:20.172,http-nio-8080-exec-18,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:17:23.131,http-nio-8080-exec-9,WARN,o.s.c.n.z.f.post.SendResponseFilter,Error while sending response to client: java.io.IOException: Broken pipe,
23-10-2018 10:17:23.136,http-nio-8080-exec-9,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:17:26.094,http-nio-8080-exec-2,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:18:35.826,http-nio-8080-exec-6,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/graph-service/graph-webgl не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:19:09.973,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:24:09.974,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:24:58.641,http-nio-8080-exec-18,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:25:01.923,http-nio-8080-exec-9,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/dictionary-service/dictionaries не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:25:02.102,http-nio-8080-exec-6,WARN,o.s.c.n.z.f.post.SendErrorFilter,Error during filtering,
23-10-2018 10:25:07.826,http-nio-8080-exec-10,INFO,r.n.o.c.filter.RoutesFilter,Запрос http://dev.one.nextbi.ru/dictionary-service/dictionaries не соответветствует шаблону ^^\/(zuul\/)?([a-z]+-){1,}service\/((api\/)|(swagger)|(v2\/)|(.+\.)).* и будет перенаправлен на /,
23-10-2018 10:29:09.975,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
23-10-2018 10:34:09.977,AsyncResolver-bootstrap-executor-0,INFO,c.n.d.s.r.aws.ConfigClusterResolver,Resolving eureka endpoints via configuration,
